Features,K,Score
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'speeding_influence')",3,0.17752802688249167
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.17748778375479604
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17740310332825393
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.1773521690012487
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.1773447607237946
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.1772818516528851
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",7,0.1772603724362264
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",4,0.17724945509956574
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.17724239195563174
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.17723544350183884
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",2,0.17719377765044472
"('damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17712112829859153
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.17708719047284666
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17707685649139934
"('avg_age', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17705057185787487
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17699333913374285
"('avg_age', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17691901021299036
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.1769178977993056
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.17691756897519517
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1769166493783304
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.17689231440929337
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.17683884536138303
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17683704466566127
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",6,0.17681100046605785
"('avg_age', 'fatality_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17675183548793558
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.17670720170865664
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.176694882487825
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17663785745787597
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",4,0.17663319263144528
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.17661950328779996
"('avg_age', 'fatality_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",3,0.176615064389577
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",5,0.1764927550589159
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.1764531061899449
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.17643792850003784
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",7,0.17643043860926158
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",7,0.17642820518084623
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.17640856265524438
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",7,0.17640528692151153
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",6,0.17637305438596737
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",4,0.17635771402767259
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.1762922152444055
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.1762837726530275
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.17625899271087814
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.17614545114009653
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.17614249477400926
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.17605926995165377
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.17598996161775046
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",4,0.17596789986996336
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.1759100266988752
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.17589519035493947
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.1758383425542687
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17578620016353785
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",5,0.17578528727269807
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.17575634927182335
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate')",5,0.1757111240262488
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",10,0.17568396028084618
"('fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.17560747230941026
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",7,0.17558253772941018
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",9,0.1755819797033883
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",10,0.17554181007520508
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",6,0.1755372719052462
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",9,0.17549285402978182
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1754400463564668
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.17538099212300542
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17537181009368857
"('fatality_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",10,0.1753317722638658
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.1752389596191717
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.17515626591221967
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.17513364438106155
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.17512764886078597
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1751021856855605
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'night_crash_rate')",3,0.17507260551820988
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.17503857317511112
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",7,0.17500243553057393
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.1749923042112942
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",5,0.17493758409158197
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.17485288240750102
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.1748407423151673
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",6,0.17483361760654886
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",9,0.17481980613264594
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",10,0.17476010137600942
"('severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.17474221294364461
"('avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",10,0.17473245529389025
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.17469741446932474
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.17465869591966718
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",9,0.17465488528393883
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",3,0.17465193477806257
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.17459343907320993
"('damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.17459138462071006
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate')",10,0.17457166754152073
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",9,0.1745197219184707
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.17451485119102544
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.17450686917025024
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",9,0.1744994813673894
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.17449395013833283
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.17448283517955313
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.17442982565384207
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",5,0.17436844944619906
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",7,0.17423457065072187
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.17422405068592806
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.17414861672626328
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.17412703400014326
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",10,0.17409339824287384
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",8,0.17406882402216906
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate')",7,0.17406563682027307
"('severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.17404805160605336
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",8,0.1740079284035454
"('avg_age', 'fatality_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",2,0.17396507856196436
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",3,0.17391605933185111
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.1738104716325153
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.17377415601385166
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1737222790871108
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.1736687218107577
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",4,0.17365293699812356
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",4,0.1736201860375122
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.17361337278021735
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1735450716362739
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate')",6,0.1735202238483297
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.17351687945289923
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",9,0.17350564182944372
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1734918215219897
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",7,0.1734897522808297
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",6,0.17347827539161878
"('avg_age', 'fatality_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",2,0.17343202689014928
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",4,0.17343163874375145
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate')",8,0.1733303402826197
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.1733259055496897
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1732597267875349
"('fatality_rate', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",10,0.17325970554985615
"('avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.17324364951694102
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.173181755075727
