CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_night,sum_lighting_category_unknown,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2020,7,622.0,39.21212121212121,28.26086956521739,46,12.0,1.0,0.0,6.0,5.0,42,1,1,0,2,33,12,1,43,0,0,0,3,41,0,0,0,5,34,5,7,0.0,0.0,0.0,1.0,0.0,59.0,0.0,3.0
2020,7,623.0,40.68776371308017,28.72222222222222,90,22.0,0.0,0.0,13.0,9.0,82,1,3,0,4,56,34,0,82,2,0,0,6,76,1,0,2,11,63,5,22,0.0,0.0,0.0,0.0,0.0,135.0,1.0,0.0
2020,7,624.0,40.16025641025641,29.82456140350877,57,23.0,0.0,0.0,16.0,7.0,47,0,5,0,5,34,16,7,45,4,0,0,8,47,0,0,0,10,45,5,7,0.0,0.0,0.0,1.0,0.0,79.0,1.0,1.0
2020,7,631.0,42.06666666666667,27.857142857142858,28,3.0,0.0,0.0,1.0,2.0,27,0,0,0,1,22,3,3,27,0,0,0,1,24,0,2,0,2,20,3,5,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2020,7,632.0,38.26234567901234,28.115942028985508,69,14.0,1.0,2.0,7.0,4.0,62,4,2,0,1,50,18,1,65,3,0,0,1,64,0,0,2,3,43,9,17,0.0,0.0,0.0,0.0,0.0,119.0,1.0,4.0
2020,7,633.0,33.19444444444444,29.25,20,6.0,0.0,0.0,1.0,5.0,16,0,4,0,0,15,5,0,16,4,0,0,0,16,0,1,0,3,11,1,8,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0
2020,7,634.0,40.34615384615385,27.36111111111111,36,5.0,0.0,2.0,2.0,1.0,33,2,1,0,0,26,10,0,33,2,0,0,1,29,0,0,1,6,20,4,12,0.0,0.0,0.0,0.0,0.0,44.0,2.0,3.0
2020,7,711.0,39.875,29.464285714285715,28,7.0,0.0,1.0,5.0,1.0,25,0,2,0,1,20,7,1,25,2,0,0,1,26,0,0,0,2,18,7,3,0.0,0.0,0.0,0.0,0.0,44.0,1.0,3.0
2020,7,712.0,43.01086956521739,28.06451612903226,31,11.0,0.0,0.0,3.0,8.0,30,0,0,0,1,18,12,1,28,0,0,0,3,26,0,0,1,4,27,2,2,0.0,0.0,0.0,1.0,0.0,43.0,1.0,0.0
2020,7,713.0,41.97727272727273,27.77777777777778,27,3.0,0.0,0.0,2.0,1.0,23,0,3,0,1,14,13,0,19,4,0,0,4,20,0,0,0,7,20,3,4,0.0,0.0,0.0,2.0,0.0,39.0,0.0,0.0
2020,7,714.0,34.92857142857143,29.11764705882353,17,4.0,0.0,0.0,2.0,2.0,17,0,0,0,0,13,4,0,17,0,0,0,0,17,0,0,0,0,9,4,4,0.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0
2020,7,715.0,36.857142857142854,28.571428571428573,14,2.0,0.0,0.0,2.0,0.0,12,0,2,0,0,10,3,1,11,3,0,0,0,13,0,0,1,0,10,1,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2020,7,722.0,33.983333333333334,28.96551724137931,29,9.0,0.0,0.0,7.0,2.0,26,0,2,0,1,18,10,1,26,2,0,0,1,22,0,0,0,7,19,4,6,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0
2020,7,723.0,33.03846153846154,28.571428571428573,35,6.0,0.0,1.0,4.0,1.0,31,0,3,0,1,26,9,0,29,4,0,0,2,27,0,1,0,7,25,2,8,0.0,0.0,0.0,1.0,0.0,52.0,0.0,2.0
2020,7,724.0,33.56666666666667,27.105263157894736,19,11.0,0.0,2.0,5.0,4.0,17,0,2,0,0,10,9,0,15,3,0,0,1,16,0,0,0,3,11,2,6,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2020,7,725.0,38.34090909090909,27.794117647058822,34,11.0,0.0,1.0,2.0,8.0,31,0,1,0,2,24,9,1,30,1,0,0,3,27,0,0,0,7,25,4,5,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0
2020,7,726.0,38.297619047619044,28.958333333333332,24,2.0,0.0,0.0,1.0,1.0,22,0,1,0,1,18,6,0,22,1,0,0,1,21,0,0,0,3,16,7,1,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0
2020,7,731.0,39.95454545454545,28.658536585365855,41,13.0,0.0,2.0,8.0,3.0,39,0,2,0,0,23,17,1,36,3,0,0,2,33,0,1,1,6,29,3,9,0.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0
2020,7,732.0,30.708333333333332,30.27777777777778,18,11.0,0.0,1.0,7.0,3.0,15,1,1,0,1,13,4,1,14,1,0,0,3,15,0,0,0,3,11,1,6,0.0,0.0,0.0,1.0,0.0,23.0,0.0,2.0
2020,7,733.0,42.141666666666666,29.25925925925926,27,11.0,0.0,1.0,8.0,2.0,23,0,2,0,2,15,11,1,21,3,0,0,3,20,0,0,0,7,19,2,6,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2020,7,734.0,34.57692307692308,28.783783783783782,37,15.0,0.0,0.0,12.0,3.0,33,0,2,0,2,21,15,1,31,3,0,0,3,30,0,0,0,7,28,6,3,0.0,0.0,0.0,1.0,0.0,51.0,1.0,0.0
2020,7,735.0,36.125,28.181818181818183,44,27.0,1.0,1.0,18.0,7.0,42,0,2,0,0,25,19,0,40,3,0,0,1,36,0,0,0,8,31,3,10,0.0,0.0,0.0,1.0,0.0,65.0,3.0,0.0
2020,7,811.0,43.895833333333336,27.575757575757574,33,6.0,0.0,0.0,5.0,1.0,31,0,1,0,1,21,12,0,28,4,0,0,1,27,0,0,1,5,22,3,8,0.0,0.0,0.0,1.0,0.0,45.0,0.0,3.0
2020,7,812.0,46.388888888888886,28.863636363636363,22,6.0,1.0,0.0,3.0,2.0,20,1,1,0,0,18,4,0,21,1,0,0,0,22,0,0,0,0,12,1,9,0.0,0.0,0.0,2.0,0.0,26.0,1.0,1.0
2020,7,813.0,39.202564102564104,29.367088607594937,79,24.0,0.0,0.0,18.0,6.0,68,1,5,1,4,62,13,4,68,6,0,0,5,68,1,0,0,10,44,9,26,0.0,0.0,0.0,0.0,0.0,122.0,0.0,5.0
2020,7,814.0,41.51234567901234,30.90909090909091,33,5.0,0.0,0.0,2.0,3.0,28,1,2,0,2,26,6,1,29,2,0,0,2,27,0,0,1,5,19,4,10,0.0,0.0,0.0,0.0,0.0,48.0,1.0,6.0
2020,7,815.0,36.207070707070706,27.558139534883722,86,10.0,1.0,2.0,7.0,0.0,75,1,6,0,4,60,23,3,74,7,0,0,5,77,0,0,0,9,51,13,22,0.0,0.0,0.0,3.0,0.0,117.0,1.0,7.0
2020,7,821.0,38.19047619047619,26.9,50,19.0,0.0,4.0,13.0,2.0,47,1,2,0,0,37,13,0,48,2,0,0,0,45,0,0,0,5,33,4,13,0.0,0.0,0.0,1.0,0.0,80.0,0.0,2.0
2020,7,822.0,37.67045454545455,27.719298245614034,57,13.0,0.0,0.0,7.0,6.0,47,0,5,1,4,41,13,3,46,6,0,0,5,51,0,0,0,6,35,4,18,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.0
2020,7,823.0,37.67054263565891,28.333333333333332,60,5.0,0.0,0.0,4.0,1.0,51,0,5,0,4,41,16,3,49,6,0,0,5,44,0,0,1,15,32,5,23,0.0,0.0,0.0,0.0,0.0,73.0,1.0,4.0
2020,7,824.0,37.93939393939394,29.204545454545453,44,9.0,0.0,1.0,8.0,0.0,43,0,1,0,0,34,10,0,41,3,0,0,0,42,0,0,0,2,24,10,10,0.0,0.0,0.0,0.0,0.0,67.0,1.0,2.0
2020,7,825.0,43.02173913043478,27.1875,32,6.0,0.0,1.0,5.0,0.0,28,0,3,0,1,26,6,0,27,3,0,0,2,28,0,0,0,4,18,7,7,0.0,0.0,0.0,0.0,0.0,41.0,1.0,4.0
2020,7,831.0,40.63235294117647,29.081632653061224,49,9.0,0.0,0.0,9.0,0.0,46,0,2,0,1,38,9,2,46,3,0,0,0,42,0,0,1,6,25,9,15,0.0,0.0,0.0,0.0,0.0,60.0,0.0,4.0
2020,7,832.0,40.4,27.36842105263158,38,2.0,0.0,0.0,2.0,0.0,34,2,1,0,1,27,11,0,37,1,0,0,0,32,0,0,0,6,21,8,9,0.0,0.0,0.0,0.0,0.0,47.0,3.0,2.0
2020,7,833.0,39.142857142857146,29.074074074074073,54,10.0,0.0,0.0,5.0,5.0,47,0,4,0,3,41,10,3,47,4,0,0,3,46,0,2,0,6,37,7,10,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0
2020,7,834.0,41.19607843137255,28.507462686567163,67,17.0,0.0,1.0,9.0,7.0,60,0,5,0,2,48,18,1,60,5,0,0,2,54,0,0,0,13,44,6,17,0.0,0.0,0.0,0.0,0.0,98.0,1.0,4.0
2020,7,835.0,41.57666666666667,29.912280701754387,57,12.0,0.0,0.0,8.0,4.0,52,1,3,0,1,43,13,1,52,4,0,0,1,52,1,0,0,4,37,5,15,0.0,0.0,0.0,0.0,0.0,82.0,2.0,7.0
2020,7,911.0,38.90909090909091,29.102564102564102,39,1.0,0.0,1.0,0.0,0.0,37,1,1,0,0,31,8,0,37,1,0,0,1,32,0,0,1,6,25,5,9,0.0,0.0,0.0,0.0,0.0,46.0,0.0,11.0
2020,7,912.0,45.0,27.093023255813954,43,7.0,0.0,0.0,5.0,2.0,37,0,3,0,3,35,7,1,37,3,0,0,3,37,0,0,0,6,28,8,7,0.0,0.0,0.0,0.0,0.0,63.0,0.0,5.0
2020,7,913.0,40.53333333333333,28.055555555555557,18,9.0,0.0,1.0,8.0,0.0,14,1,1,0,2,11,7,0,14,1,0,0,3,17,0,0,0,1,12,0,6,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0
2020,7,914.0,38.4264705882353,27.625,40,9.0,0.0,1.0,7.0,1.0,32,1,3,0,4,24,13,3,32,3,0,0,5,31,0,0,1,8,22,2,16,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0
2020,7,915.0,45.6875,27.903225806451612,31,8.0,0.0,0.0,6.0,2.0,27,0,3,0,1,23,8,0,26,3,0,0,2,24,0,1,0,6,20,4,7,0.0,0.0,0.0,0.0,0.0,40.0,2.0,1.0
2020,7,921.0,40.0,28.676470588235293,34,4.0,0.0,0.0,2.0,2.0,30,1,1,0,2,22,10,2,32,0,0,0,2,28,0,0,0,6,23,2,9,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0
2020,7,922.0,38.473484848484844,28.47457627118644,59,9.0,0.0,0.0,8.0,1.0,53,1,2,0,3,44,12,3,52,4,0,0,3,52,0,1,0,6,32,10,17,0.0,0.0,0.0,0.0,0.0,83.0,1.0,6.0
2020,7,923.0,31.789473684210527,29.074074074074073,27,9.0,0.0,2.0,2.0,5.0,26,0,1,0,0,23,4,0,26,1,0,0,0,25,0,1,0,1,18,3,6,0.0,0.0,0.0,1.0,0.0,33.0,0.0,3.0
2020,7,924.0,38.75,28.714285714285715,35,11.0,1.0,4.0,2.0,4.0,31,3,1,0,0,31,4,0,34,1,0,0,0,30,0,0,0,5,21,6,8,0.0,0.0,0.0,0.0,0.0,43.0,0.0,9.0
2020,7,925.0,41.947916666666664,31.176470588235293,17,4.0,0.0,0.0,3.0,1.0,16,1,0,0,0,11,6,0,16,1,0,0,0,16,0,0,0,1,12,2,3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0
2020,7,931.0,38.65833333333333,28.653846153846153,26,6.0,0.0,3.0,3.0,0.0,24,1,0,0,1,18,7,1,24,1,0,0,1,22,0,0,0,4,18,4,4,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0
2020,7,932.0,40.25,28.214285714285715,14,4.0,0.0,1.0,2.0,1.0,12,0,1,0,1,11,2,1,11,1,0,0,2,11,0,0,0,3,10,3,1,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0
2020,7,933.0,41.13157894736842,26.896551724137932,29,7.0,0.0,3.0,3.0,1.0,23,3,2,0,1,22,6,1,25,3,0,0,1,25,0,0,0,4,17,7,5,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0
2020,7,934.0,40.375,30.652173913043477,23,9.0,0.0,2.0,7.0,0.0,19,0,2,0,2,17,4,2,18,2,0,0,3,19,0,0,0,4,19,3,1,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0
2020,7,935.0,42.22222222222222,29.0,20,11.0,0.0,0.0,11.0,0.0,18,0,2,0,0,14,6,0,16,2,0,0,2,16,0,0,0,4,16,0,4,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0
2020,7,1011.0,39.026315789473685,29.696969696969695,33,10.0,0.0,0.0,10.0,0.0,28,0,3,0,2,14,15,4,27,3,0,0,3,20,0,0,0,13,17,5,11,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2020,7,1012.0,48.535714285714285,29.523809523809526,21,2.0,0.0,0.0,2.0,0.0,18,1,1,0,1,14,7,0,20,1,0,0,0,18,0,0,0,3,12,3,6,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0
2020,7,1013.0,38.234375,29.642857142857142,42,13.0,0.0,1.0,5.0,7.0,39,0,0,0,3,29,10,3,38,1,0,0,3,29,1,0,1,11,26,6,10,0.0,0.0,0.0,1.0,0.0,52.0,0.0,6.0
2020,7,1014.0,41.97826086956522,28.142857142857142,35,3.0,1.0,0.0,1.0,1.0,31,0,1,0,3,23,11,1,30,2,0,0,3,25,2,0,1,7,19,6,10,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2020,7,1021.0,34.72727272727273,28.970588235294116,34,12.0,0.0,3.0,6.0,3.0,32,0,0,1,1,22,10,2,33,0,0,0,1,28,1,1,0,4,21,4,9,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0
2020,7,1022.0,36.54545454545455,27.884615384615383,26,13.0,0.0,0.0,11.0,2.0,24,0,0,0,2,17,8,1,23,1,0,0,2,21,0,0,0,5,20,3,3,0.0,0.0,0.0,2.0,0.0,34.0,0.0,1.0
2020,7,1023.0,40.69230769230769,27.5,20,7.0,0.0,0.0,7.0,0.0,17,0,1,0,2,13,4,3,15,1,0,0,4,14,0,0,0,6,12,3,5,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0
2020,7,1024.0,37.88333333333333,30.0,23,7.0,1.0,0.0,5.0,1.0,21,0,1,0,1,17,5,1,20,1,0,0,2,15,0,0,0,8,16,2,5,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0
2020,7,1031.0,42.11494252873563,29.72222222222222,36,5.0,0.0,0.0,1.0,4.0,33,0,1,0,2,27,8,1,34,1,0,0,1,23,1,1,0,11,19,7,10,0.0,0.0,0.0,0.0,0.0,54.0,1.0,5.0
2020,7,1032.0,37.25396825396825,28.75,28,8.0,0.0,0.0,8.0,0.0,27,0,0,0,1,19,8,1,27,0,0,0,1,19,0,0,0,9,17,3,8,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0
2020,7,1033.0,40.266666666666666,28.333333333333332,21,1.0,0.0,0.0,0.0,1.0,17,0,0,0,4,16,2,3,17,0,0,0,4,14,0,0,0,7,8,2,11,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2020,7,1034.0,39.707317073170735,28.20754716981132,53,12.0,1.0,1.0,6.0,4.0,47,1,2,0,3,39,11,3,45,4,0,0,4,42,0,0,0,11,37,7,9,0.0,0.0,0.0,0.0,0.0,64.0,0.0,11.0
2020,7,1111.0,39.19444444444444,28.78048780487805,41,22.0,0.0,4.0,14.0,4.0,38,0,3,0,0,28,13,0,38,3,0,0,0,38,0,0,0,3,28,5,8,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0
2020,7,1112.0,40.1,28.571428571428573,35,10.0,0.0,2.0,7.0,1.0,31,1,2,0,1,20,15,0,29,3,0,0,3,23,0,1,0,11,26,4,5,0.0,0.0,0.0,1.0,0.0,43.0,1.0,2.0
2020,7,1113.0,38.404761904761905,29.35483870967742,62,25.0,0.0,2.0,12.0,11.0,59,0,1,0,2,38,23,1,55,2,0,0,5,48,0,1,0,13,39,5,18,0.0,0.0,0.0,3.0,0.0,82.0,0.0,3.0
2020,7,1114.0,35.273809523809526,28.823529411764707,17,2.0,0.0,0.0,2.0,0.0,12,0,3,0,2,7,8,2,12,3,0,0,2,13,0,0,0,4,13,2,2,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
2020,7,1115.0,37.275862068965516,28.846153846153847,39,15.0,0.0,0.0,5.0,10.0,37,1,1,0,0,21,17,1,37,1,0,0,1,34,0,0,0,5,24,4,11,0.0,0.0,0.0,3.0,0.0,53.0,0.0,0.0
2020,7,1121.0,39.31666666666667,28.88888888888889,45,12.0,0.0,1.0,6.0,5.0,42,0,0,0,3,28,12,5,40,0,0,0,5,40,0,0,0,5,36,4,5,0.0,0.0,0.0,2.0,0.0,60.0,1.0,3.0
2020,7,1122.0,38.059259259259264,29.21875,64,13.0,0.0,1.0,8.0,4.0,57,2,3,0,2,40,21,3,59,3,0,0,2,56,1,0,0,7,45,7,12,0.0,0.0,0.0,1.0,0.0,82.0,0.0,4.0
2020,7,1123.0,40.869565217391305,29.03846153846154,26,7.0,0.0,1.0,4.0,2.0,22,2,1,0,1,16,9,1,22,3,0,0,1,20,0,0,0,6,19,4,3,0.0,0.0,0.0,2.0,0.0,37.0,1.0,0.0
2020,7,1124.0,38.029411764705884,28.26086956521739,23,3.0,0.0,1.0,1.0,1.0,22,0,1,0,0,11,11,1,20,2,0,0,1,20,0,0,0,3,17,1,5,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.0
2020,7,1125.0,44.95,27.307692307692307,13,1.0,0.0,1.0,0.0,0.0,13,0,0,0,0,11,2,0,13,0,0,0,0,12,0,0,0,1,10,0,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0
2020,7,1131.0,38.37984496124031,29.473684210526315,57,21.0,0.0,2.0,13.0,6.0,52,1,2,0,2,34,20,3,49,3,0,0,5,44,0,0,0,13,41,3,13,0.0,0.0,0.0,1.0,0.0,75.0,0.0,6.0
2020,7,1132.0,37.8125,28.863636363636363,44,25.0,0.0,10.0,10.0,5.0,36,1,6,0,1,28,16,0,36,6,0,0,2,37,0,0,0,7,27,3,14,0.0,0.0,0.0,2.0,0.0,53.0,0.0,0.0
2020,7,1133.0,38.806603773584904,29.0,70,22.0,1.0,5.0,15.0,1.0,62,3,2,0,3,36,31,3,60,5,0,0,5,57,0,0,0,13,46,6,18,0.0,0.0,0.0,1.0,0.0,97.0,1.0,0.0
2020,7,1134.0,40.7962962962963,26.25,28,7.0,0.0,0.0,6.0,1.0,26,0,2,0,0,21,7,0,26,2,0,0,0,26,0,0,0,2,21,2,5,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0
2020,7,1135.0,38.31666666666667,28.625,40,10.0,0.0,0.0,10.0,0.0,38,1,0,0,1,29,8,3,38,1,0,0,1,32,1,0,0,7,26,1,13,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0
2020,7,1211.0,39.25,28.636363636363637,22,4.0,0.0,0.0,4.0,0.0,19,0,1,0,2,16,5,1,21,1,0,0,0,18,0,0,1,3,10,3,9,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
2020,7,1212.0,38.0,29.142857142857142,35,5.0,0.0,1.0,3.0,1.0,31,0,1,0,3,26,6,3,31,1,0,0,3,30,0,0,0,5,18,9,8,0.0,0.0,0.0,2.0,0.0,35.0,1.0,7.0
2020,7,1213.0,39.75490196078431,28.75,20,9.0,0.0,1.0,5.0,3.0,18,0,2,0,0,17,3,0,18,2,0,0,0,20,0,0,0,0,13,4,3,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0
2020,7,1214.0,36.4375,28.37837837837838,37,8.0,0.0,0.0,7.0,1.0,36,0,0,0,1,23,13,1,34,0,0,0,3,30,0,0,0,7,22,3,12,0.0,0.0,0.0,2.0,0.0,50.0,0.0,4.0
2020,7,1215.0,39.08771929824561,29.8,25,7.0,0.0,0.0,5.0,2.0,24,1,0,0,0,21,4,0,25,0,0,0,0,24,0,0,0,1,14,5,6,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0
2020,7,1221.0,42.31818181818182,27.941176470588236,34,6.0,1.0,1.0,1.0,3.0,29,0,2,0,3,21,12,1,30,2,0,0,2,30,1,0,0,3,21,3,10,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0
2020,7,1222.0,40.25438596491228,28.541666666666668,24,9.0,1.0,3.0,1.0,4.0,20,0,3,0,1,13,11,0,20,3,0,0,1,20,0,1,0,3,16,2,6,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0
2020,7,1223.0,44.579365079365076,27.058823529411764,34,9.0,0.0,3.0,5.0,1.0,33,0,0,0,1,24,9,1,33,0,0,0,1,29,0,1,0,4,22,6,6,0.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0
2020,7,1224.0,38.18,28.90625,32,2.0,0.0,0.0,1.0,1.0,28,0,1,0,3,28,2,2,29,1,0,0,2,26,0,0,0,6,17,7,8,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0
2020,7,1225.0,38.29047619047619,29.375,32,9.0,0.0,0.0,7.0,2.0,30,0,1,0,1,24,7,1,30,1,0,0,1,26,0,0,1,5,22,3,7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0
2020,7,1231.0,39.973958333333336,29.705882352941178,34,7.0,0.0,2.0,1.0,4.0,30,1,2,0,1,28,5,1,30,3,0,0,1,30,0,0,2,2,26,4,4,0.0,0.0,0.0,1.0,0.0,57.0,0.0,2.0
2020,7,1232.0,39.43604651162791,29.791666666666668,48,8.0,0.0,0.0,3.0,5.0,45,0,1,0,2,30,14,4,44,1,0,0,3,40,0,0,0,8,29,8,11,0.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0
2020,7,1233.0,41.01388888888889,27.903225806451612,31,10.0,1.0,0.0,7.0,2.0,28,1,0,0,2,22,6,3,25,0,0,0,6,21,0,0,2,8,19,6,6,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0
2020,7,1234.0,34.25757575757576,29.487179487179485,39,5.0,0.0,0.0,5.0,0.0,36,0,2,0,1,29,10,0,34,2,0,0,3,36,0,0,0,3,17,3,19,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0
2020,7,1235.0,42.95161290322581,29.210526315789473,38,10.0,0.0,0.0,6.0,4.0,37,1,0,0,0,32,6,0,35,2,0,0,1,33,2,0,0,3,24,5,9,0.0,0.0,0.0,0.0,0.0,49.0,0.0,7.0
2020,7,1411.0,38.34920634920635,30.454545454545453,22,5.0,0.0,0.0,2.0,3.0,20,0,2,0,0,21,1,0,20,2,0,0,0,18,0,0,0,4,15,3,4,0.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0
2020,7,1412.0,37.4,28.863636363636363,22,3.0,0.0,1.0,2.0,0.0,22,0,0,0,0,19,3,0,21,0,0,0,1,20,0,0,0,2,14,2,6,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0
2020,7,1413.0,37.6060606060606,30.3125,16,7.0,0.0,0.0,6.0,1.0,14,0,2,0,0,10,5,1,13,2,0,0,1,15,0,0,0,1,14,0,2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2020,7,1414.0,42.5,28.529411764705884,17,4.0,0.0,1.0,2.0,1.0,17,0,0,0,0,15,2,0,16,1,0,0,0,16,0,0,0,1,9,2,6,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0
2020,7,1421.0,40.785714285714285,28.181818181818183,11,1.0,0.0,0.0,1.0,0.0,11,0,0,0,0,7,3,1,10,0,0,0,1,10,0,0,0,1,9,0,2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2020,7,1422.0,38.80769230769231,27.5,16,6.0,1.0,0.0,1.0,4.0,16,0,0,0,0,11,5,0,16,0,0,0,0,13,0,0,0,3,11,4,1,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0
2020,7,1423.0,42.708333333333336,25.88235294117647,17,3.0,0.0,1.0,1.0,1.0,17,0,0,0,0,14,3,0,17,0,0,0,0,14,0,0,0,3,9,5,3,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0
2020,7,1424.0,36.4375,29.333333333333332,15,1.0,0.0,0.0,1.0,0.0,15,0,0,0,0,14,1,0,15,0,0,0,0,15,0,0,0,0,11,3,1,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0
2020,7,1431.0,39.791666666666664,28.4375,16,5.0,0.0,1.0,3.0,1.0,16,0,0,0,0,12,4,0,15,0,0,0,1,13,0,0,0,3,11,1,4,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
2020,7,1432.0,40.68571428571428,28.023255813953487,43,12.0,0.0,2.0,8.0,2.0,38,0,2,0,3,35,6,2,38,2,0,0,3,40,0,0,0,3,24,6,13,0.0,0.0,0.0,0.0,0.0,61.0,1.0,5.0
2020,7,1433.0,34.45454545454545,28.26923076923077,26,11.0,0.0,1.0,5.0,5.0,25,0,1,0,0,20,6,0,25,1,0,0,0,25,0,0,0,1,16,2,8,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0
2020,7,1434.0,38.333333333333336,29.565217391304348,23,4.0,0.0,0.0,3.0,1.0,23,0,0,0,0,19,4,0,22,0,0,0,1,20,0,0,0,3,17,2,4,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2020,7,1511.0,43.166666666666664,26.75,20,3.0,0.0,1.0,1.0,1.0,19,0,1,0,0,12,8,0,20,0,0,0,0,17,0,0,0,3,12,3,5,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0
2020,7,1512.0,36.833333333333336,29.193548387096776,31,3.0,0.0,0.0,2.0,1.0,27,1,1,1,1,21,9,1,31,0,0,0,0,27,0,0,0,4,20,3,8,0.0,0.0,0.0,1.0,0.0,41.0,1.0,1.0
2020,7,1513.0,41.142276422764226,28.6,50,13.0,0.0,0.0,9.0,4.0,47,0,1,0,2,40,9,1,48,1,0,0,1,42,0,0,1,7,31,6,13,0.0,0.0,0.0,1.0,0.0,80.0,4.0,1.0
2020,7,1522.0,37.880116959064324,28.116883116883116,77,27.0,0.0,1.0,16.0,10.0,72,1,2,0,2,59,17,1,71,2,0,0,4,61,1,0,0,15,50,13,14,0.0,0.0,0.0,1.0,0.0,109.0,0.0,2.0
2020,7,1523.0,33.962643678160916,28.536585365853657,41,20.0,0.0,2.0,12.0,6.0,37,0,2,0,2,25,14,2,37,1,0,0,3,32,0,1,0,8,32,2,7,0.0,0.0,0.0,1.0,0.0,62.0,1.0,1.0
2020,7,1524.0,37.07692307692308,28.076923076923077,39,11.0,0.0,3.0,3.0,5.0,34,1,0,1,3,21,16,2,35,2,0,0,2,33,0,0,1,5,25,2,12,0.0,0.0,0.0,2.0,0.0,52.0,0.0,1.0
